post_id,post_url,profile_id,author_unique_id,author_nick_name,text,posted_at,language,country,city,play_count,likes_count,comments_count,shares_count,saves_count,video_duration,is_slideshow,is_ad,is_sponsored,hashtags,brands_mentioned,categories_from_llm,subcategories_from_llm,content_type,tone,collaboration_type,is_alcohol_related,alcohol_reason
7180170630615141678,https://www.tiktok.com/@dianayurilee/video/7180170630615141678,7033228374322267183,dianayurilee,Diana | Seoul/NYC,#koreaclub #seoultravel #seoulnightlife #hongdae #apgujeongrodeo ,2022-12-23 02:49:18,en,KR,Seoul,2900000,418000,2562,21300,43510,7,0,0,0,koreaclub|seoultravel|seoulnightlife|hongdae|apgujeongrodeo,,nightlife,Clubbing,Travel Vlog,Trendy/Hip,N/A,True,"게시글에 클럽, 서울 밤문화, 홍대, 압구정 로데오 등 술을 마실 수 있는 장소와 관련된 해시태그가 포함되어 있습니다."
7066260690931059970,https://www.tiktok.com/@7.24ym/video/7066260690931059970,6813794836534969346,7.24ym,영마이,듣는편지 - 40,2022-02-19 03:40:26,ko,KR,N/A,13900,229,4,1,9,20,0,0,0,,,,,Karaoke,Neutral,N/A,True,노래방 카테고리는 종종 음주와 관련이 있기 때문입니다.
7141359321924865282,https://www.tiktok.com/@liz_global/video/7141359321924865282,6962399356821832705,liz_global,리즈시대Liz丽子,중국 권주사 듣고 술 10잔을 마셔야죠! ㅋㅋㅋ 다들 추석에 맛있는거 많이 드시고 가족들과 함께 좋은 술도 즐기세용 ㅎ #중국술문화 #한중프로그램 #월간한중 #술문화 #중국권주사 #방송인 #광희 #가수 #예린 #예리ᄂ송인 #강리즈#광흐ᅵ운추석돼세요 ,2022-09-09 12:41:34,ko,KR,N/A,415400,5231,105,562,510,124,0,0,0,중국술문화|한중프로그램|월간한중|술문화|중국권주사|방송인|광희|가수|예린|예리ᄂ|강리즈|광흐ᅵ,,,,Culture & Entertainment,Bright and Humorous,N/A,True,"게시글 본문과 해시태그에 '술', '중국술문화', '술문화', '중국권주사' 등 술과 관련된 직접적인 단어가 포함되어 있습니다."
7156714815166156034,https://www.tiktok.com/@r_yh__/video/7156714815166156034,6913321713766794242,r_yh__,연희롭게,@어쩌라고 님에게 회신 자랑은 이게 자랑이고 인마 #fyp#fypシ#foryou#파주#씨유이코리아 ,2022-10-20 21:48:47,ko,KR,파주,1100000,32900,764,485,3637,8,0,0,0,fyp|fypシ|foryou|파주|씨유이코리아,,,,General,Frank and Candid,N/A,True,"게시글에 '씨유이코리아'라는 편의점 이름이 포함되어 있으며, 이는 주류 판매와 관련될 가능성이 높습니다."
7585502369622904080,https://www.tiktok.com/@baruda.inc/video/7585502369622904080,7263275014932808710,baruda.inc,BARUDAミューズ,韓国コスメマーケティング会社で働く韓国人の１日💞 今日は忘年会!!!!!みんな今年も本当にお疲れ様でした👏  #会社員の日常 #韓国コスメ #化粧品会社 #化粧品会社ol #会社員 #韓国 #社会人の日常 #社会人vlog #コスメ #olvlog #仕事ブログ#韓国会社員 #olの暮らし #忘年会,2025-12-19 09:43:48,ja,KR,N/A,745,16,0,1,3,41,0,0,0,会社員の日常|韓国コスメ|化粧品会社|化粧品会社ol|会社員|韓国|社会人の日常|社会人vlog|コスメ|olvlog|仕事ブログ|韓国会社員|olの暮らし|忘年会,,,,Vlog,Bright and Humorous,N/A,True,본문과 해시태그에 '忘年会'(망년회)라는 단어가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7585522004061687047,https://www.tiktok.com/@kimjongsuk26/video/7585522004061687047,6641494675251560450,kimjongsuk26,복스핏,🥴😜🥺😚🫦,2025-12-19 10:59:37,ko,KR,N/A,576500,87700,916,14000,6897,12,0,0,0,,,,,General,Trendy/Hip,N/A,True,"이모티콘은 술에 취한 상태를 나타내며, 이는 음주와 관련이 있습니다."
7519794946040139015,https://www.tiktok.com/@y_smxx/video/7519794946040139015,7078154419171148802,y_smxx,Leo🦁,"성북동 소고기 맛집! ""자연에서왔소""를 다녀왔어요!  ✅결론부터 말하자면 제가 지금까지 먹었던 소고기 중 가장 맛있었습니다  🥩한우 정육 식당으로 운영돼서 원하는 부위를  직접 골라서 먹을 수 있다는 장점!! 거기에 마블링도 뛰어나고 등급도 1등급부터 1++ 잘생긴 사장님이 추천해주신 살치살, 채끝스테이크에 우니를 올려 먹었는데.. 육즙이 진짜.. 입안 가득!!🤩   🥓한우 육회와 육사시미도 진짜 쫄깃쫄깃한 식감과 탱글탱글한 식감이 살아있고, 소주랑 너무 잘 어울려서 환상의 조합이에요!  🍲그리고 제 최애! 된장 짜글이와 비냉!! 고기 먹을때 절대 빠질 수 없는 조합이죠 진짜 오늘 한 끼가 작품🥰  🔹#자연에서왔소본점  🔎 서울 성북구 성북로 36 🚃 한성대입구역 6번출구에서 도보 7분 🚗 주차 가능(무료) ⏰ 11:30 - 22:00  #성북동맛집 #소고기맛집 #자연에서왔소 #잘생긴사장님  #한성대입구 #육회맛집 #육사시미#EnergiKuatTiapLangkah ",2025-06-25 08:05:01,ko,KR,Seoul,4304,168,7,0,8,57,0,0,0,자연에서왔소본점|성북동맛집|소고기맛집|자연에서왔소|잘생긴사장님|한성대입구|육회맛집|육사시미|energikuattiaplangkah,,,,Food Review,Frank and Candid,Organic Mention,True,게시글에서 소주와 잘 어울린다는 언급이 있어 술 관련 콘텐츠로 판단됩니다.
7566813975267101973,https://www.tiktok.com/@chimek651/video/7566813975267101973,6967204983632593925,chimek651,CHIMEK,Competencia de quien tiene la tira de queso mas lasga!  Algo para probar con tus amigos y reir un rato!  #humor #hotdog #comidacoreana #chimek #viral ,2025-10-30 01:02:58,es,KR,N/A,593,15,0,6,0,68,0,0,0,humor|hotdog|comidacoreana|chimek|viral,,,,Review,Bright and Humorous,N/A,True,"The hashtag #chimek refers to the combination of chicken and beer, a popular pairing in Korean culture."
7442881678558661895,https://www.tiktok.com/@yeonjina.nolja/video/7442881678558661895,6808079060284474369,yeonjina.nolja,연진이 놀이터,여러분 노래 이거예요👍😎 이푸름 원샷원킬편 - #아파트 #apt #랜덤게임 #참참참 #엠티  #dance  #댄스 #추천 #viralvideo #힙합 #댄스동아리 #동아리 #대학교 #dancechallenge #레전드 #레전드영상,2024-11-30 01:42:18,ko,KR,N/A,12500,152,5,63,48,23,0,0,0,아파트|apt|랜덤게임|참참참|엠티|dance|댄스|추천|viralvideo|힙합|댄스동아리|동아리|대학교|dancechallenge|레전드|레전드영상,,,,Dance Choreography,Trendy/Hip,N/A,True,게시글에 '원샷원킬'이라는 표현과 '엠티'라는 해시태그가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7443007759957642512,https://www.tiktok.com/@yumyum44444/video/7443007759957642512,7270510183263880194,yumyum44444,짬예원,,2024-11-30 09:51:53,ko,KR,N/A,392800,10900,70,351,781,10,0,0,0,,,,,Karaoke,Trendy/Hip,N/A,True,노래방 카테고리는 종종 음주와 관련이 있기 때문입니다.
7520917184109874449,https://www.tiktok.com/@dj.castle.j/video/7520917184109874449,7168309570649048065,dj.castle.j,DJ Castle J,2025 World DJ Festival #fyp #edm #djlife #viral #캐슬제이 #클럽 #,2025-06-28 08:39:55,ko,KR,N/A,10000,309,6,6,24,34,0,0,0,fyp|edm|djlife|viral|캐슬제이|클럽,,,,DJ Set,Trendy/Hip,N/A,True,"게시글에 '클럽'이라는 단어가 포함되어 있으며, 클럽은 일반적으로 주류 소비와 연관되는 장소이기 때문입니다."
7520953761439714567,https://www.tiktok.com/@lilied_/video/7520953761439714567,7376059202416641032,lilied_,릴리드,어른의 물라면,2025-06-28 11:01:48,ko,KR,N/A,6264,106,8,1,8,47,0,0,0,,,,,Food,Bright and Humorous,N/A,True,본문에서 '어른의 물라면'이라는 표현은 종종 술과 함께 즐기는 안주나 술을 연상시키는 문구로 사용될 수 있습니다.
7190715382670396699,https://www.tiktok.com/@yummyyumje/video/7190715382670396699,7103160999213679643,yummyyumje,Yummyyumje💖,ไปถึงเกาหลี คอนเทนต์น้ำถึงน้ำใจต้องมา! #รีวิวเกาหลี #เที่ยวเกาหลี #เกาหลี #เกาหลีเกาใจ #เกาหลีใต้🇰🇷 #tiktokพากิน #tiktokพาชิม #food #foodie #fyp #foryou #น้ําถุงเกาหลี #น้ําถุง #คลังเครื่องดื่ม #koreanfood #tiktokพาเที่ยว,2023-01-20 12:48:17,th,KR,N/A,2400,55,3,4,1,39,0,0,0,รีวิวเกาหลี|เที่ยวเกาหลี|เกาหลี|เกาหลีเกาใจ|เกาหลีใต้🇰🇷|tiktokพากิน|tiktokพาชิม|food|foodie|fyp|foryou|น้ําถุงเกาหลี|น้ําถุง|คลังเครื่องดื่ม|koreanfood|tiktokพาเที่ยว,,,,Food Review,Bright and Humorous,N/A,True,"The post mentions 'น้ําถุงเกาหลี' (Korean pouch drinks) and 'คลังเครื่องดื่ม' (drink collection), which often refers to alcoholic beverages in Korean convenience stores."
7444971147931766023,https://www.tiktok.com/@db5098/video/7444971147931766023,7068528402627216386,db5098,복단지,헛뚜 ㅋ,2024-12-05 16:50:29,ko,KR,N/A,120,17,0,0,0,10,0,0,0,,,,,Creative,Bright and Humorous,N/A,True,"본문 '헛뚜'는 술을 마신 후의 상태를 나타내는 신조어이며, 이는 음주 관련 콘텐츠임을 시사합니다."
7445179910454332679,https://www.tiktok.com/@gangnam_umma/video/7445179910454332679,7186115694159840257,gangnam_umma,강남엄마,연초부터 계속 빼고있긴한데 6월쯤에 엄청쪄서 86.8kg 까지 나갔어요. 지금은 71.2kg 이예요. 술좋아하니까 살빼기참 어려워요.  #다이어트 #다이어트자극,2024-12-06 06:20:35,ko,KR,N/A,251600,5287,72,38,303,12,0,0,0,다이어트|다이어트자극,,,,Before and After,Inspirational,N/A,True,게시글 본문에 '술 좋아하니까 살빼기 참 어려워요'라는 내용이 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7521187899602242834,https://www.tiktok.com/@rawcow273/video/7521187899602242834,6797292907449680897,rawcow273,rawcow273,낮술,2025-06-29 02:10:26,ko,KR,N/A,175,5,0,0,0,31,0,0,0,,,,,Food Review,Neutral,N/A,True,게시글 본문에 '낮술'이라는 단어가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7521283397570858248,https://www.tiktok.com/@pakharu_u/video/7521283397570858248,7263125816236885000,pakharu_u,바카루,반년동안 내가 이룬 것.  . #퇴사 #하고싶다 #간호사 #간호학과 #바카루 #직장인 #fyp ,2025-06-29 08:21:06,ko,KR,N/A,23900,514,30,8,49,37,0,0,0,퇴사|하고싶다|간호사|간호학과|바카루|직장인|fyp,,,,Lifestyle,Emotional/Storytelling,N/A,True,게시글에 '바카루'라는 술 이름이 포함되어 있습니다.
7585677616967879967,https://www.tiktok.com/@cactus_skin32/video/7585677616967879967,7207192253122102314,cactus_skin32,cactus_skin,@fwee 3D Voluming Gloss Dirty Cola 70% Cherry Cola 70%  @4AM Marketing – Saebyeok Naesi   #fwee #colagloss #cherrycola #dirtycola #koreanliptint ,2025-12-19 21:03:43,en,KR,N/A,860,60,0,0,5,11,0,1,0,fwee|colagloss|cherrycola|dirtycola|koreanliptint,fwee,,,Product Promotion,Promotional/Advertising Tone,Brand Tagged,True,"게시글 본문과 해시태그에 'Dirty Cola', 'Cherry Cola'와 같은 음료 이름이 포함되어 있으며, 'koreanliptint' 해시태그와 함께 제품 홍보 카테고리에 해당하므로 술/주류/음주 관련 콘텐츠로 판단됩니다."
7585728035245051143,https://www.tiktok.com/@moonseokjinized/video/7585728035245051143,7053089180486042650,moonseokjinized,Let's Talk About Jin,"His voice. Waking up to hear his live vocals (though he's a bit tipsy at that moment) makes my day ahead extra special. Event then, he stayed in control of his behavior.  Apparently, 'I'm a Butterfly' is in Jin's list of go-to karaoke songs.    #방탄소년단진 #JIN #진 #김석진 #방탄진 BTSJIN KIMSEOKJIN",2025-12-20 00:19:11,ko,KR,N/A,36700,3989,62,76,400,75,0,0,0,방탄소년단진|jin|진|김석진|방탄진,,,,Karaoke,Emotional/Storytelling,N/A,True,본문에서 'a bit tipsy'라는 표현을 사용하여 술에 취한 상태임을 명시하고 있습니다.
7585745375202512136,https://www.tiktok.com/@rp.khuyen.1995/video/7585745375202512136,7531192569360598032,rp.khuyen.1995,rp.khuyen.1995,혼자 사는 여자 집에서 둘이 취해버렸다 - 005,2025-12-20 01:26:26,ko,KR,N/A,7244,28,2,0,3,61,0,0,0,,,,,Lifestyle Vlog,Frank and Candid,N/A,True,게시글 제목에 '취해버렸다'는 표현이 포함되어 있어 음주 관련 콘텐츠로 판단됩니다.
7585745602579811591,https://www.tiktok.com/@rp.khuyen.1995/video/7585745602579811591,7531192569360598032,rp.khuyen.1995,rp.khuyen.1995,혼자 사는 여자 집에서 둘이 취해버렸다 - 006,2025-12-20 01:27:19,ko,KR,N/A,7808,22,1,1,3,61,0,0,0,,,,,Lifestyle Vlog,Frank and Candid,N/A,True,게시글 제목에 '취해버렸다'는 표현이 포함되어 있어 음주 관련 콘텐츠로 판단됩니다.
7193663491427814657,https://www.tiktok.com/@gubook.real/video/7193663491427814657,7088961944607425538,gubook.real,거부기,간단하게 라면에 소주한잔 가즈아 초간단이드아 코믹가즈아   #리얼먹방 #리얼영상 #프로혼술러 #요리 #소주한잔 #처음처럼새로 #라면 #selfviedo #떡상하자 #추천떠라 ,2023-01-28 11:28:27,ko,KR,N/A,107300,436,54,19,20,85,0,0,0,리얼먹방|리얼영상|프로혼술러|요리|소주한잔|처음처럼새로|라면|selfviedo|떡상하자|추천떠라,,,,Mukbang,Bright and Humorous,N/A,True,"게시글 본문에 '소주한잔', '처음처럼새로'라는 단어가 포함되어 있고, 해시태그에도 '프로혼술러', '소주한잔', '처음처럼새로'가 있어 술/주류/음주 관련 콘텐츠로 판단됩니다."
7592760896057904397,https://www.tiktok.com/@soymilksally/video/7592760896057904397,6776387712868385798,soymilksally,Kalia,Lovely blurring lip tint swatch on from @inga_official 💋🍷🌹 #fyp #liptint #lippies #kbeauty #lipstain ,2026-01-07 23:10:34,en,KR,N/A,217,19,3,0,0,24,0,0,0,fyp|liptint|lippies|kbeauty|lipstain,Inga,,,Makeup Tutorial,Promotional/Advertising Tone,Brand Tagged,True,"The post includes a wine glass emoji (🍷) and the hashtag #lipstain, which can be associated with wine colors."
7585815206929091861,https://www.tiktok.com/@crowsfighter/video/7585815206929091861,7475265523644007440,crowsfighter,헌트형,술자리에사 시비 걸면 안되는 이유!! 겸손합시다 싸우지마세요  #광주 #쇼츠 #술 #연말 #격투가 ,2025-12-20 05:57:23,ko,KR,광주,45400,258,30,8,25,50,0,0,0,광주|쇼츠|술|연말|격투가,,,,Comedy Skit,Direct/Emphatic,N/A,True,"게시글 본문과 해시태그에 '술'이라는 단어가 명시적으로 포함되어 있으며, 술자리에서의 행동에 대한 내용을 다루고 있습니다."
7445876960737201414,https://www.tiktok.com/@halcyonsweeties/video/7445876960737201414,6763510698892657666,halcyonsweeties,𝓱𝓪𝓵𝓬𝔂𝓸𝓷,CAST NYA GAMAIN-MAIN❤️‍🔥❤️‍🔥❤️‍🔥 #JeonYeobeen #HyunBin #fyp #HARBIN #kmovie #drakor ,2024-12-08 03:25:34,en,KR,N/A,223500,22700,135,777,2174,27,0,0,0,jeonyeobeen|hyunbin|fyp|harbin|kmovie|drakor,,,,Celebrity Content,Emotional/Storytelling,N/A,True,게시글에 'HARBIN'이라는 맥주 브랜드 이름이 포함되어 있어 술/주류 관련 콘텐츠로 판단됩니다.
7192661295529823490,https://www.tiktok.com/@wonysonlyluv/video/7192661295529823490,7103951621537711106,wonysonlyluv,라흐메 🌷,drank #fyp #foryou #viral #wonyoung #ive #jeongsonly ,2023-01-25 18:39:33,en,KR,N/A,539,134,11,4,22,9,0,0,0,fyp|foryou|viral|wonyoung|ive|jeongsonly,,,,OOTD Fashion,Trendy/Hip,N/A,True,"The post contains the word 'drank', which is a past tense of 'drink' and often implies alcohol consumption in informal contexts, especially when combined with general hashtags like #fyp and #foryou."
7198531037947858181,https://www.tiktok.com/@home.body__/video/7198531037947858181,6886626903004939269,home.body__,Home.body_,Unboxing Romand Milk Tea Velvet Tint in 09 Black Tea ☕️  Purchased @PURESEOUL • K-Beauty Shop   #liptint #kbeauty #beautytok #makeup #beauty #kbeautyblogger #romand #romandlip #romandliptint #romandmilktea #romandmilkteavelvettint #blacktea #milktea #velvettint #lipstain #lipstains #pureseoul #pureseouluk #cute #tint  #korea #korean #seoul  #unboxing #unboxingvideo ,2023-02-10 14:17:01,en,KR,seoul,649400,88500,242,2293,15181,26,0,0,0,liptint|kbeauty|beautytok|makeup|beauty|kbeautyblogger|romand|romandlip|romandliptint|romandmilktea|romandmilkteavelvettint|blacktea|milktea|velvettint|lipstain|lipstains|pureseoul|pureseouluk|cute|tint|korea|korean|seoul|unboxing|unboxingvideo,Romand|Pure Seoul,,,Unboxing,Promotional/Advertising Tone,Organic Mention,True,"게시글 본문에 'Black Tea'와 'Milk Tea'라는 단어가 포함되어 있으며, 이는 술이나 음료와 연관될 수 있는 단어입니다."
7198730175318641922,https://www.tiktok.com/@pmy79422002/video/7198730175318641922,6990924417706509314,pmy79422002,♤♤차카게살자 ♡♡,이 광고  아시는분  ㅎㅎ ,2023-02-11 03:09:49,ko,KR,N/A,382,24,0,0,0,77,0,0,0,,,,,Old Advertisement,Humorous,N/A,True,광고 내용이 술과 관련되어 있을 가능성이 높습니다.
7198974471045270789,https://www.tiktok.com/@sadiafza/video/7198974471045270789,6776018199545988102,sadiafza,Sadia,#korea #seoul #itaewon #fyp #이태원 ,2023-02-11 18:57:44,ko,KR,Seoul,641900,17000,45,615,2162,11,0,0,0,korea|seoul|itaewon|fyp|이태원,,,,Travel Vlog,Calm and Serious,N/A,True,"이태원은 한국의 유명한 유흥가로, 술집과 바가 밀집해 있어 술 관련 콘텐츠일 가능성이 높습니다."
7568098735813692692,https://www.tiktok.com/@champika.sandaruwan/video/7568098735813692692,6977707268369564678,champika.sandaruwan,산드루완( සඳරුවන් )🇱🇰🇰🇷🇱🇰,##viralvideo #🇰🇷🇰🇷 ,2025-11-02 12:08:26,ko,KR,N/A,203,35,4,0,0,50,0,0,0,viralvideo|🇰🇷🇰🇷,,,,Karaoke,Trendy/Hip,N/A,True,노래방 카테고리는 종종 음주와 관련이 있기 때문입니다.
7204813517021580546,https://www.tiktok.com/@kimkateryna/video/7204813517021580546,6910122104990434306,kimkateryna,Kim Kateryna,🖤#fyp #foryou #처춘 ,2023-02-27 12:36:14,ko,KR,N/A,843,73,6,1,55,15,0,0,0,fyp|foryou|처춘,,,,Dance Choreography,Trendy/Hip,N/A,True,The hashtag '처춘' is a slang term for drinking alcohol.
7206770073028054314,https://www.tiktok.com/@micangeli/video/7206770073028054314,6725881348866065414,micangeli,mica,who is he 🤨,2023-03-04 19:08:44,en,KR,Seoul,499,14,3,0,1,37,0,0,0,,,,,Party Content,Trendy/Hip,N/A,True,카테고리가 'Party Content'로 지정되어 있어 술/주류/음주 관련 콘텐츠일 가능성이 높습니다.
7568199273205042454,https://www.tiktok.com/@prettyaddict14/video/7568199273205042454,7144449465046418438,prettyaddict14,Mya_aaliyah,"A well needed self care treatment after a hangover 😴@numbuzin_global #numbuzin #nadtoner #dullskin #fyp #koreanskincare #antiaging #skintok (buy at numbuzin.com, Amazon, YesStyle, oliveyoung, stylevana,jolse)",2025-11-02 18:38:31,en,KR,N/A,801,33,3,1,3,42,0,0,0,numbuzin|nadtoner|dullskin|fyp|koreanskincare|antiaging|skintok,Numbuzin,,,Skincare Routine,Frank and Candid,Brand Tagged,True,게시글에서 'hangover'라는 단어를 언급하며 술과 관련된 경험을 나타내고 있습니다.
7522649401744018706,https://www.tiktok.com/@danielle__1012/video/7522649401744018706,7383634551342269457,danielle__1012,🚨DANIELLE 다니엘🚨,클럽에서 텐션이 미쳤을때 🔥,2025-07-03 00:41:50,ko,KR,N/A,5152,321,5,1,16,41,0,0,0,,,,,Entertainment,Trendy/Hip,N/A,True,"게시글 본문에 '클럽'이라는 장소가 언급되어 있으며, 이는 일반적으로 음주와 연관될 가능성이 높습니다."
7209748328651803909,https://www.tiktok.com/@mariaalejajaraba/video/7209748328651803909,7006000704758334470,mariaalejajaraba,marialejajaraba,Los kdramas cambiaron mi vida 🤣 🇰🇷No entro con los 🥿 a la casa 🇰🇷Prefiero el ramen  🇰🇷Tomo Soju  🇰🇷Solo rutina de SkinCare Coreano   #kdramas #corea #coreadelsur #kseries #skincarecoreano #domingo #kpop ,2023-03-12 19:45:48,es,KR,N/A,1000000,138900,559,8098,8086,20,0,0,0,kdramas|corea|coreadelsur|kseries|skincarecoreano|domingo|kpop,,,,Lifestyle,Bright and Humorous,N/A,True,"The post mentions 'Tomo Soju', which is a type of Korean alcoholic beverage."
7449648861246655762,https://www.tiktok.com/@_conchi57/video/7449648861246655762,7118639564215239682,_conchi57,콘치/conchi🌱,#주말일상 #홍대 #술찌#dailylife ,2024-12-18 07:22:24,ko,KR,Seoul,112,3,3,0,0,13,0,0,0,주말일상|홍대|술찌|dailylife,,,,OOTD Fashion,Trendy/Hip,N/A,True,게시글에 '술찌'라는 해시태그가 포함되어 있어 술 또는 음주와 관련이 있습니다.
7586031904126766347,https://www.tiktok.com/@stellaredlips94/video/7586031904126766347,12141041,stellaredlips94,💋🌹Stellaredlips🌹💋,🍒 Korean makeup living In 2050??????? 🍷  @fwee #fwee #colagloss #cherrycola #koreangloss #lipgloss,2025-12-20 19:58:17,en,KR,N/A,381,80,31,5,20,113,0,0,0,fwee|colagloss|cherrycola|koreangloss|lipgloss,Fwee,,,Product Promotion,Trendy/Hip,Self Promotion,True,게시글 본문에 '🍷' 이모티콘과 'cherry cola'라는 단어가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7586091230438755605,https://www.tiktok.com/@dermlia/video/7586091230438755605,7243610878960518162,dermlia,Dr. Rouslia Alfaro,"To my forever Seoulmate, thank you for supporting me in every plan, trusting every step, and loving me in every season. The best chapters are still unfolding. 🫶🏻  #KoreaDermFellow #SOJUrney #MySeoulSupport #SeoulDiaries #fyp ",2025-12-20 23:48:34,en,KR,Seoul,86300,18100,3,46,76,8,0,0,0,koreadermfellow|sojurney|myseoulsupport|seouldiaries|fyp,,Personal Narrative,Relationship,Relationship Content,Emotional/Storytelling,N/A,True,"해시태그 'SOJUrney'는 소주(Soju)를 연상시키며, 이는 한국의 대표적인 술입니다."
7586106301801876754,https://www.tiktok.com/@rp.khuyen.1995/video/7586106301801876754,7531192569360598032,rp.khuyen.1995,rp.khuyen.1995,혼자 사는 여자 집에서 둘이 취해버렸다 - 007,2025-12-21 00:47:01,ko,KR,N/A,9486,47,5,1,6,61,0,0,0,,,,,Lifestyle Vlog,Bright and Humorous,N/A,True,게시글 제목에 '취해버렸다'는 표현이 포함되어 있어 음주 관련 콘텐츠로 판단됩니다.
7586106514469866770,https://www.tiktok.com/@rp.khuyen.1995/video/7586106514469866770,7531192569360598032,rp.khuyen.1995,rp.khuyen.1995,혼자 사는 여자 집에서 둘이 취해버렸다 - 008,2025-12-21 00:47:53,ko,KR,N/A,8984,42,2,2,6,61,0,0,0,,,,,LIFESTYLE,Frank and Candid,N/A,True,게시글 제목에 '취해버렸다'는 표현이 포함되어 있어 음주 관련 콘텐츠로 판단됩니다.
7586106743202024712,https://www.tiktok.com/@rp.khuyen.1995/video/7586106743202024712,7531192569360598032,rp.khuyen.1995,rp.khuyen.1995,혼자 사는 여자 집에서 둘이 취해버렸다 - 009,2025-12-21 00:48:42,ko,KR,N/A,9730,39,4,0,3,61,0,0,0,,,,,Lifestyle Vlog,Frank and Candid,N/A,True,게시글 제목에 '취해버렸다'는 표현이 포함되어 있어 음주 관련 콘텐츠로 판단됩니다.
7586117101199346952,https://www.tiktok.com/@tamangsya906/video/7586117101199346952,6536397890644874255,tamangsya906,🌺🌺🌺🍀🍀🌍🇳🇵🇳🇵,#foryoupageofficiall❤️❤️tiktok #searchinsightcreators #fypシ゚ #회식 #pardesilife @어nita Sigdel Dawadi🇰🇷 @Sunita ghaln🍀🥰 @Raini😍 ,2025-12-21 01:28:52,en,KR,N/A,551,139,10,4,3,40,0,0,0,foryoupageofficiall❤️❤️tiktok|searchinsightcreators|fypシ゚|회식|pardesilife,,Food & Drink,Korean Bbq|Restaurant,Food Review,Bright and Humorous,N/A,True,"게시글에 '회식'이라는 단어가 포함되어 있으며, 이는 한국에서 술과 함께하는 식사 문화를 나타내는 경우가 많습니다."
7449936226708196616,https://www.tiktok.com/@iteul_pick/video/7449936226708196616,7377652265380217857,iteul_pick,iteul_pick,"(공유)여기 고깃집 미쳤어요!! 진짜 미쳤어요~!!  소고기, 돼지고기, 삼겹살, 소갈비살 1등급 부위부터 싱싱한 해산물까지!! 다 퍼주는 문래동 찐 고깃집  고기만 먹어본 사람만 아는 맛이 있는데 그건 연탄구이!!! 연탄에서 구워낸 구이라서 그런지 육즙과 고기향이 팡팡터지고요~  이 가게의 매력은 당일 공수한 싱싱한 해산물을  연탄구이로 먹을 수 있어서 해산물러버들에게 강추~👍👍  사이드로 얼큰한 해물라면, 가리비치즈구이까지 먹으면 소맥이 입으로 자연스럽게 들어가요!! (지나친 음주 주의 ㅋㅋㅋㅋ)  불금, 주말 달리고 싶을 때 문래동으로 놀러오세요  #상록회관연탄구이 문래점 📍서울 영등포구 도림로139길 17 1층 🚃 문래역 7번 출구에서 492m 📌 주말 웨이팅 주의  #문래동맛집 #문래동고기 #문래동고깃집 #연타구이 #문래동술집 #문래동데이트 #영등포맛집 #영등포고깃집 #영등포데이트",2024-12-19 01:57:39,ko,KR,Seoul,4450,41,3,3,7,7,0,0,0,상록회관연탄구이|문래동맛집|문래동고기|문래동고깃집|연타구이|문래동술집|문래동데이트|영등포맛집|영등포고깃집|영등포데이트,,,,Food: Food Review,Direct/Emphatic,N/A,True,게시글에서 '소맥이 입으로 자연스럽게 들어가요!! (지나친 음주 주의 ㅋㅋㅋㅋ)'라는 문구를 통해 음주를 직접적으로 언급하고 있습니다.
7450691373205900562,https://www.tiktok.com/@mootal_chunjubu/video/7450691373205900562,6936070833439179778,mootal_chunjubu,무탈천주부,동생이 하는 육회by유신 망원점 육사시미로 오랜만에 한잔 합니다. 한번 온다 온다하고 못 왔는데  오늘 농심먹플루언서로 행사하고 망원동 육회by유신으로 왔어요. 육사시미 오늘 있어서 바로 한접시!!  나혼자 산다에서 육사시미 먹고  육사시미 먹으러 목포까지 다녀왔는데 이제는 동생 가게에서 먹을 수 있네요.  불금 뭐하시나요? 2024년 한해 마무리 잘하시고 항상 무탈하시기를 바랍니다.  #요리하는아빠  #무탈천주부  #육회 #육사시미 #육회by유신망원점,2024-12-21 02:47:58,ko,KR,Seoul,1087,91,0,0,4,15,0,0,0,요리하는아빠|무탈천주부|육회|육사시미|육회by유신망원점,,,,Food Review,Frank and Candid,Self Promotion,True,게시글에서 '한잔 합니다'라는 표현과 함께 육사시미를 언급하며 술을 마시는 상황을 묘사하고 있습니다.
